target_date,generated_at_utc,history_through,board_mode,weather_source,batter,game_pk,opposing_pitcher_id,model_rank,batter_name,team,opponent,opposing_pitcher,lineup_slot,venue,park_hr_factor,hr_rating,rating,baseline_rating,matchup_rating,pitcher_vulnerability_rating,pitch_matchup_edge_rating,park_rating,weather_rating,lineup_context_rating,weather_temperature_f,weather_wind_mph,weather_wind_direction_deg,recent_power_rating,barrel_rating,contact_quality_rating,exit_velocity_rating,key_factors,expected_lineup,production_score,ranking_score
2026-09-12,2026-09-12T05:56:49.149939+00:00,2026-09-10,projected_or_reconstructed,forecast_or_neutral,543807,822768,680694.0,60,George Springer,Toronto Blue Jays,Baltimore Orioles,Kyle Bradish,2,Rogers Centre,69.0,8.0,Strong,5.6,8.0,7.6,8.0,4.1,6.6,9.0,77.54,6.027298699999999,135.0,3.4,9.2,5.7,7.3,Lineup context + Pitch-type matchup,True,0.6361111111111111,0.6361111111111111
2026-09-12,2026-09-12T05:56:49.149939+00:00,2026-09-10,projected_or_reconstructed,forecast_or_neutral,643446,824955,693433.0,61,Jeff McNeil,Athletics,Seattle Mariners,Bryan Woo,2,Sutter Health Park,100.0,8.0,Strong,6.9,4.3,7.9,4.3,5.5,6.8,9.0,84.02,15.3478637,233.0,6.4,2.7,9.5,6.6,Lineup context + Pitcher vulnerability,True,0.6333333333333333,0.6333333333333333
2026-09-12,2026-09-12T05:56:49.149939+00:00,2026-09-10,projected_or_reconstructed,forecast_or_neutral,691002,822685,700712.0,62,Yohandy Morales,Washington Nationals,Los Angeles Angels,Walbert Ureña,6,Nationals Park,105.0,8.0,Strong,8.4,10.0,2.5,10.0,5.7,6.6,5.0,82.75999999999999,6.8972181,119.0,9.0,8.9,5.8,7.8,Pitch-type matchup + Recent power,True,0.6323611111111112,0.6323611111111112
2026-09-12,2026-09-12T05:56:49.149939+00:00,2026-09-10,projected_or_reconstructed,forecast_or_neutral,701358,822927,693855.0,63,Cam Smith,Houston Astros,Tampa Bay Rays,Ian Seymour,7,Tropicana Field,107.0,7.9,Strong,4.3,6.7,9.9,6.7,5.8,5.8,4.0,86.53999999999999,2.485484,333.0,9.8,7.6,6.6,5.6,Pitcher vulnerability + Recent power,True,0.6288888888888888,0.6288888888888888
2026-09-12,2026-09-12T05:56:49.149939+00:00,2026-09-10,projected_or_reconstructed,forecast_or_neutral,686469,824712,624133.0,64,Vinnie Pasquantino,Kansas City Royals,Boston Red Sox,Ranger Suarez,3,Fenway Park,92.0,7.9,Strong,9.7,6.2,2.1,6.2,5.1,6.7,8.0,73.75999999999999,9.6312505,77.0,6.1,9.2,9.8,9.7,Hitter skill + Lineup context,True,0.6288888888888888,0.6288888888888888
2026-09-12,2026-09-12T05:56:49.149939+00:00,2026-09-10,projected_or_reconstructed,forecast_or_neutral,624413,822768,693686.0,65,Pete Alonso,Baltimore Orioles,Toronto Blue Jays,Spencer Miles,2,Rogers Centre,69.0,7.9,Strong,9.4,6.9,1.8,6.9,4.1,6.6,9.0,77.54,6.027298699999999,135.0,6.4,9.1,9.5,9.6,Hitter skill + Lineup context,True,0.6208333333333332,0.6208333333333332
2026-09-12,2026-09-12T05:56:49.149939+00:00,2026-09-10,projected_or_reconstructed,forecast_or_neutral,607208,824870,641816.0,66,Trea Turner,Philadelphia Phillies,Atlanta Braves,Tyler Mahle,2,Truist Park,100.0,7.8,Strong,9.2,3.9,4.1,3.9,5.5,6.5,9.0,78.98,3.4175405,157.0,9.2,6.7,7.1,8.0,Hitter skill + Recent power,True,0.6202777777777776,0.6202777777777776
2026-09-12,2026-09-12T05:56:49.149939+00:00,2026-09-10,projected_or_reconstructed,forecast_or_neutral,669065,823819,607192.0,67,Kyle Stowers,Miami Marlins,Los Angeles Dodgers,Tyler Glasnow,6,loanDepot park,135.0,7.8,Strong,8.9,9.9,1.3,9.9,7.1,6.6,5.0,84.56,8.077823,93.0,6.4,6.9,7.8,9.9,Pitch-type matchup + Hitter skill,True,0.6197222222222222,0.6197222222222222
2026-09-12,2026-09-12T05:56:49.149939+00:00,2026-09-10,projected_or_reconstructed,forecast_or_neutral,699013,824630,605280.0,68,Esmerlyn Valdez,Pittsburgh Pirates,Chicago Cubs,Clay Holmes,5,Wrigley Field,107.0,7.8,Strong,8.0,7.5,3.8,7.5,5.8,6.0,6.0,86.18,9.1962908,241.0,7.2,8.9,5.9,9.6,Hitter skill + Pitch-type matchup,True,0.6166666666666667,0.6166666666666667
2026-09-12,2026-09-12T05:56:49.149939+00:00,2026-09-10,projected_or_reconstructed,forecast_or_neutral,664770,822768,680694.0,69,Nathan Lukes,Toronto Blue Jays,Baltimore Orioles,Kyle Bradish,5,Rogers Centre,69.0,7.7,Strong,7.2,6.5,7.6,6.5,4.1,6.6,6.0,77.54,6.027298699999999,135.0,3.4,6.6,3.3,4.5,Pitcher vulnerability + Hitter skill,True,0.6152777777777778,0.6152777777777778
2026-09-12,2026-09-12T05:56:49.149939+00:00,2026-09-10,projected_or_reconstructed,forecast_or_neutral,695600,824712,624133.0,70,Carter Jensen,Kansas City Royals,Boston Red Sox,Ranger Suarez,1,Fenway Park,92.0,7.7,Strong,9.1,7.1,2.1,7.1,5.1,6.7,10.0,73.75999999999999,9.6312505,77.0,6.4,9.0,5.3,9.3,Lineup context + Hitter skill,True,0.615,0.615
2026-09-12,2026-09-12T05:56:49.149939+00:00,2026-09-10,projected_or_reconstructed,forecast_or_neutral,687263,822685,674841.0,71,Zach Neto,Los Angeles Angels,Washington Nationals,Andrew Alvarez,1,Nationals Park,105.0,7.7,Strong,9.0,5.7,2.8,5.7,5.7,6.6,10.0,82.75999999999999,6.8972181,119.0,8.9,7.3,6.8,8.0,Lineup context + Hitter skill,True,0.6147222222222223,0.6147222222222223
2026-09-12,2026-09-12T05:56:49.149939+00:00,2026-09-10,projected_or_reconstructed,forecast_or_neutral,621566,824870,,72,Matt Olson,Atlanta Braves,Philadelphia Phillies,TBD,3,Truist Park,100.0,7.6,Strong,7.9,5.5,5.5,5.5,5.5,6.5,8.0,78.98,3.4175405,157.0,3.4,4.7,8.8,8.5,Lineup context + Hitter skill,True,0.6136111111111111,0.6136111111111111
2026-09-12,2026-09-12T05:56:49.149939+00:00,2026-09-10,projected_or_reconstructed,forecast_or_neutral,680776,824712,677976.0,73,Jarren Duran,Boston Red Sox,Kansas City Royals,Randy Dobnak,8,Fenway Park,92.0,7.6,Strong,6.8,9.0,4.7,9.0,5.1,6.7,3.0,73.75999999999999,9.6312505,77.0,7.2,7.3,9.1,8.6,Pitch-type matchup + Recent power,True,0.6124999999999999,0.6124999999999999
2026-09-12,2026-09-12T05:56:49.149939+00:00,2026-09-10,projected_or_reconstructed,forecast_or_neutral,592626,825035,694297.0,74,Joc Pederson,Texas Rangers,Arizona Diamondbacks,Brandon Pfaadt,1,Chase Field,213.0,7.6,Strong,5.2,9.3,4.4,9.3,10.0,4.8,10.0,103.64,5.4059277,240.0,9.9,7.5,6.1,7.9,Ballpark + Lineup context,True,0.6080555555555556,0.6080555555555556
2026-09-12,2026-09-12T05:56:49.149939+00:00,2026-09-10,projected_or_reconstructed,forecast_or_neutral,696100,824224,808825.0,75,Hunter Goodman,Colorado Rockies,Detroit Tigers,Andrew Sears,4,Comerica Park,100.0,7.5,Strong,7.4,9.7,3.4,9.7,5.5,6.7,7.0,80.6,8.7613311,220.0,7.2,5.8,7.3,6.0,Pitch-type matchup + Hitter skill,True,0.6079166666666667,0.6079166666666667
2026-09-12,2026-09-12T05:56:49.149939+00:00,2026-09-10,projected_or_reconstructed,forecast_or_neutral,703607,824955,693433.0,76,Henry Bolte,Athletics,Seattle Mariners,Bryan Woo,1,Sutter Health Park,100.0,7.5,Strong,5.1,6.5,7.9,6.5,5.5,6.8,10.0,84.02,15.3478637,233.0,9.2,4.7,5.1,4.2,Lineup context + Recent power,True,0.6072222222222223,0.6072222222222223
2026-09-12,2026-09-12T05:56:49.149939+00:00,2026-09-10,projected_or_reconstructed,forecast_or_neutral,663993,823657,687570.0,77,Nathaniel Lowe,Cleveland Guardians,Minnesota Twins,Connor Prielipp,6,Target Field,113.0,7.5,Strong,6.2,7.5,7.0,7.5,6.1,6.8,5.0,73.94,12.9245168,307.0,9.5,2.8,3.8,6.1,Recent power + Pitch-type matchup,True,0.6069444444444445,0.6069444444444445
2026-09-12,2026-09-12T05:56:49.149939+00:00,2026-09-10,projected_or_reconstructed,forecast_or_neutral,668804,824630,605280.0,78,Bryan Reynolds,Pittsburgh Pirates,Chicago Cubs,Clay Holmes,3,Wrigley Field,107.0,7.4,Above average,8.4,4.4,3.8,4.4,5.8,6.0,8.0,86.18,9.1962908,241.0,7.2,9.5,9.3,9.8,Hitter skill + Lineup context,True,0.6069444444444443,0.6069444444444443
2026-09-12,2026-09-12T05:56:49.149939+00:00,2026-09-10,projected_or_reconstructed,forecast_or_neutral,699024,823009,656794.0,79,Leo Bernal,St. Louis Cardinals,Chicago White Sox,Sean Newcomb,6,Busch Stadium,70.0,7.4,Above average,8.8,9.7,1.3,9.7,4.2,5.9,5.0,89.6,3.9146373,204.0,6.1,7.4,9.9,10.0,Pitch-type matchup + Hitter skill,True,0.6030555555555557,0.6030555555555557
2026-09-12,2026-09-12T05:56:49.149939+00:00,2026-09-10,projected_or_reconstructed,forecast_or_neutral,592450,823496,804267.0,80,Aaron Judge,New York Yankees,New York Mets,Zac Thornton,3,Yankee Stadium,117.0,7.4,Above average,8.3,1.4,8.6,1.4,6.3,6.7,8.0,80.24000000000001,10.1283473,162.0,3.4,1.3,3.4,5.4,Pitcher vulnerability + Hitter skill,True,0.6006944444444444,0.6006944444444444
2026-09-12,2026-09-12T05:56:49.149939+00:00,2026-09-10,projected_or_reconstructed,forecast_or_neutral,701398,823737,,81,Sal Stewart,Cincinnati Reds,Milwaukee Brewers,TBD,3,American Family Field,88.0,7.3,Above average,7.1,5.5,5.5,5.5,5.0,6.7,8.0,82.4,9.8797989,288.0,3.4,7.9,8.5,9.3,Lineup context + Hitter skill,True,0.6006944444444444,0.6006944444444444
2026-09-12,2026-09-12T05:56:49.149939+00:00,2026-09-10,projected_or_reconstructed,forecast_or_neutral,669224,823496,804267.0,82,Austin Wells,New York Yankees,New York Mets,Zac Thornton,8,Yankee Stadium,117.0,7.3,Above average,5.2,8.2,8.6,8.2,6.3,6.7,3.0,80.24000000000001,10.1283473,162.0,3.4,3.6,3.1,7.2,Pitcher vulnerability + Pitch-type matchup,True,0.5987499999999999,0.5987499999999999
2026-09-12,2026-09-12T05:56:49.149939+00:00,2026-09-10,projected_or_reconstructed,forecast_or_neutral,656775,822927,663567.0,83,Cedric Mullins,Tampa Bay Rays,Houston Astros,Peter Lambert,7,Tropicana Field,107.0,7.3,Above average,7.0,5.8,6.6,5.8,5.8,5.8,4.0,86.53999999999999,2.485484,333.0,3.4,7.8,6.9,7.8,Hitter skill + Pitcher vulnerability,True,0.5968055555555555,0.5968055555555555
2026-09-12,2026-09-12T05:56:49.149939+00:00,2026-09-10,projected_or_reconstructed,forecast_or_neutral,643376,825035,694297.0,84,Danny Jansen,Texas Rangers,Arizona Diamondbacks,Brandon Pfaadt,9,Chase Field,213.0,7.2,Above average,6.7,9.6,4.4,9.6,10.0,4.8,2.0,103.64,5.4059277,240.0,8.5,8.2,5.1,3.0,Ballpark + Pitch-type matchup,True,0.591111111111111,0.591111111111111
2026-09-12,2026-09-12T05:56:49.149939+00:00,2026-09-10,projected_or_reconstructed,forecast_or_neutral,521692,824712,624133.0,85,Salvador Perez,Kansas City Royals,Boston Red Sox,Ranger Suarez,4,Fenway Park,92.0,7.2,Above average,8.5,6.8,2.1,6.8,5.1,6.7,7.0,73.75999999999999,9.6312505,77.0,6.1,9.7,9.3,8.4,Hitter skill + Lineup context,True,0.5879166666666666,0.5879166666666666
2026-09-12,2026-09-12T05:56:49.149939+00:00,2026-09-10,projected_or_reconstructed,forecast_or_neutral,699302,823737,,86,Héctor Rodríguez,Cincinnati Reds,Milwaukee Brewers,TBD,1,American Family Field,88.0,7.2,Above average,6.8,5.5,5.5,5.5,5.0,6.7,10.0,82.4,9.8797989,288.0,3.4,6.8,7.6,7.9,Lineup context + Hitter skill,True,0.5876388888888888,0.5876388888888888
2026-09-12,2026-09-12T05:56:49.149939+00:00,2026-09-10,projected_or_reconstructed,forecast_or_neutral,677594,824955,695611.0,87,Julio Rodríguez,Seattle Mariners,Athletics,Gage Jump,5,Sutter Health Park,100.0,7.1,Above average,6.6,6.1,5.7,6.1,5.5,6.8,6.0,84.02,15.3478637,233.0,7.6,7.0,7.4,5.5,Recent power + Weather,True,0.585138888888889,0.585138888888889
2026-09-12,2026-09-12T05:56:49.149939+00:00,2026-09-10,projected_or_reconstructed,forecast_or_neutral,693307,824224,685299.0,88,Dillon Dingler,Detroit Tigers,Colorado Rockies,Tanner Gordon,5,Comerica Park,100.0,7.1,Above average,4.1,6.7,9.5,6.7,5.5,6.7,6.0,80.6,8.7613311,220.0,3.4,3.6,7.0,5.3,Pitcher vulnerability + Pitch-type matchup,True,0.5826388888888888,0.5826388888888888
2026-09-12,2026-09-12T05:56:49.149939+00:00,2026-09-10,projected_or_reconstructed,forecast_or_neutral,677951,824712,624133.0,89,Bobby Witt Jr.,Kansas City Royals,Boston Red Sox,Ranger Suarez,2,Fenway Park,92.0,7.1,Above average,8.7,5.8,2.1,5.8,5.1,6.7,9.0,73.75999999999999,9.6312505,77.0,6.1,9.3,7.5,8.9,Lineup context + Hitter skill,True,0.5819444444444444,0.5819444444444444
2026-09-12,2026-09-12T05:56:49.149939+00:00,2026-09-10,projected_or_reconstructed,forecast_or_neutral,807712,823657,682982.0,90,Luke Keaschall,Minnesota Twins,Cleveland Guardians,Daniel Espino,1,Target Field,113.0,7.0,Above average,6.5,7.6,5.4,7.6,6.1,6.8,10.0,73.94,12.9245168,307.0,3.4,2.7,4.3,6.8,Lineup context + Pitch-type matchup,True,0.5811111111111111,0.5811111111111111
2026-09-12,2026-09-12T05:56:49.149939+00:00,2026-09-10,projected_or_reconstructed,forecast_or_neutral,665052,823819,607192.0,91,Griffin Conine,Miami Marlins,Los Angeles Dodgers,Tyler Glasnow,9,loanDepot park,135.0,7.0,Above average,9.5,8.1,1.3,8.1,7.1,6.6,2.0,84.56,8.077823,93.0,6.4,9.1,5.2,7.1,Hitter skill + Pitch-type matchup,True,0.5797222222222221,0.5797222222222221
2026-09-12,2026-09-12T05:56:49.149939+00:00,2026-09-10,projected_or_reconstructed,forecast_or_neutral,680869,824955,693433.0,92,Zack Gelof,Athletics,Seattle Mariners,Bryan Woo,3,Sutter Health Park,100.0,7.0,Above average,3.5,9.4,7.9,9.4,5.5,6.8,8.0,84.02,15.3478637,233.0,3.4,7.6,4.5,4.8,Pitch-type matchup + Lineup context,True,0.5790277777777778,0.5790277777777778
2026-09-12,2026-09-12T05:56:49.149939+00:00,2026-09-10,projected_or_reconstructed,forecast_or_neutral,680700,822927,663567.0,93,Richie Palacios,Tampa Bay Rays,Houston Astros,Peter Lambert,8,Tropicana Field,107.0,6.9,Above average,5.2,7.6,6.6,7.6,5.8,5.8,3.0,86.53999999999999,2.485484,333.0,9.8,7.3,7.5,5.1,Recent power + Pitch-type matchup,True,0.5770833333333332,0.5770833333333332
2026-09-12,2026-09-12T05:56:49.149939+00:00,2026-09-10,projected_or_reconstructed,forecast_or_neutral,514888,822927,693855.0,94,Jose Altuve,Houston Astros,Tampa Bay Rays,Ian Seymour,1,Tropicana Field,107.0,6.9,Above average,3.3,6.6,9.9,6.6,5.8,5.8,10.0,86.53999999999999,2.485484,333.0,3.4,2.1,8.0,3.4,Lineup context + Pitcher vulnerability,True,0.5743055555555556,0.5743055555555556
2026-09-12,2026-09-12T05:56:49.149939+00:00,2026-09-10,projected_or_reconstructed,forecast_or_neutral,686527,824955,695611.0,95,Dominic Canzone,Seattle Mariners,Athletics,Gage Jump,3,Sutter Health Park,100.0,6.9,Above average,5.9,8.6,5.7,8.6,5.5,6.8,8.0,84.02,15.3478637,233.0,3.4,6.3,3.5,4.4,Pitch-type matchup + Lineup context,True,0.5733333333333334,0.5733333333333334
2026-09-12,2026-09-12T05:56:49.149939+00:00,2026-09-10,projected_or_reconstructed,forecast_or_neutral,694671,825035,694297.0,96,Wyatt Langford,Texas Rangers,Arizona Diamondbacks,Brandon Pfaadt,5,Chase Field,213.0,6.8,Above average,7.9,6.3,4.4,6.3,10.0,4.8,6.0,103.64,5.4059277,240.0,6.4,1.6,4.7,5.9,Ballpark + Hitter skill,True,0.5725,0.5725
2026-09-12,2026-09-12T05:56:49.149939+00:00,2026-09-10,projected_or_reconstructed,forecast_or_neutral,680777,823657,682982.0,97,Ryan Jeffers,Minnesota Twins,Cleveland Guardians,Daniel Espino,3,Target Field,113.0,6.8,Above average,7.0,4.6,5.4,4.6,6.1,6.8,8.0,73.94,12.9245168,307.0,7.2,9.3,5.6,3.6,Lineup context + Recent power,True,0.5720833333333333,0.5720833333333333
2026-09-12,2026-09-12T05:56:49.149939+00:00,2026-09-10,projected_or_reconstructed,forecast_or_neutral,677649,825035,694297.0,98,Ezequiel Duran,Texas Rangers,Arizona Diamondbacks,Brandon Pfaadt,3,Chase Field,213.0,6.8,Above average,7.3,5.3,4.4,5.3,10.0,4.8,8.0,103.64,5.4059277,240.0,3.4,6.1,8.4,6.4,Ballpark + Lineup context,True,0.5706944444444444,0.5706944444444444
2026-09-12,2026-09-12T05:56:49.149939+00:00,2026-09-10,projected_or_reconstructed,forecast_or_neutral,695578,822685,700712.0,99,James Wood,Washington Nationals,Los Angeles Angels,Walbert Ureña,1,Nationals Park,105.0,6.7,Above average,8.6,4.7,2.5,4.7,5.7,6.6,10.0,82.75999999999999,6.8972181,119.0,3.4,8.1,8.1,10.0,Lineup context + Hitter skill,True,0.5705555555555556,0.5705555555555556
2026-09-12,2026-09-12T05:56:49.149939+00:00,2026-09-10,projected_or_reconstructed,forecast_or_neutral,690976,823819,663969.0,100,Alex Freeland,Los Angeles Dodgers,Miami Marlins,Tyler Phillips,8,loanDepot park,135.0,6.7,Above average,7.0,1.4,8.9,1.4,7.1,6.6,3.0,84.56,8.077823,93.0,3.4,6.2,4.1,6.1,Pitcher vulnerability + Ballpark,True,0.5680555555555554,0.5680555555555554
2026-09-12,2026-09-12T05:56:49.149939+00:00,2026-09-10,projected_or_reconstructed,forecast_or_neutral,701785,823657,682982.0,101,Kaelen Culpepper,Minnesota Twins,Cleveland Guardians,Daniel Espino,2,Target Field,113.0,6.7,Above average,4.8,8.8,5.4,8.8,6.1,6.8,9.0,73.94,12.9245168,307.0,3.4,3.4,8.0,8.2,Lineup context + Pitch-type matchup,True,0.5630555555555555,0.5630555555555555
2026-09-12,2026-09-12T05:56:49.149939+00:00,2026-09-10,projected_or_reconstructed,forecast_or_neutral,543760,823496,543037.0,102,Marcus Semien,New York Mets,New York Yankees,Gerrit Cole,6,Yankee Stadium,117.0,6.6,Above average,4.5,7.6,8.2,7.6,6.3,6.7,5.0,80.24000000000001,10.1283473,162.0,3.4,3.2,4.4,5.6,Pitcher vulnerability + Pitch-type matchup,True,0.5625,0.5625
2026-09-12,2026-09-12T05:56:49.149939+00:00,2026-09-10,projected_or_reconstructed,forecast_or_neutral,668227,824955,695611.0,103,Randy Arozarena,Seattle Mariners,Athletics,Gage Jump,2,Sutter Health Park,100.0,6.6,Above average,6.4,7.0,5.7,7.0,5.5,6.8,9.0,84.02,15.3478637,233.0,3.4,5.5,2.2,4.6,Lineup context + Pitch-type matchup,True,0.5609722222222222,0.5609722222222222
2026-09-12,2026-09-12T05:56:49.149939+00:00,2026-09-10,projected_or_reconstructed,forecast_or_neutral,607043,825035,694297.0,104,Brandon Nimmo,Texas Rangers,Arizona Diamondbacks,Brandon Pfaadt,4,Chase Field,213.0,6.6,Above average,8.5,2.5,4.4,2.5,10.0,4.8,7.0,103.64,5.4059277,240.0,3.4,3.3,8.9,8.8,Ballpark + Hitter skill,True,0.5588888888888889,0.5588888888888889
2026-09-12,2026-09-12T05:56:49.149939+00:00,2026-09-10,projected_or_reconstructed,forecast_or_neutral,691723,822768,693686.0,105,Coby Mayo,Baltimore Orioles,Toronto Blue Jays,Spencer Miles,4,Rogers Centre,69.0,6.5,Solid,7.8,9.1,1.8,9.1,4.1,6.6,7.0,77.54,6.027298699999999,135.0,9.8,8.9,4.2,3.3,Recent power + Pitch-type matchup,True,0.5580555555555555,0.5580555555555555
2026-09-12,2026-09-12T05:56:49.149939+00:00,2026-09-10,projected_or_reconstructed,forecast_or_neutral,666971,825035,677958.0,106,Lourdes Gurriel Jr.,Arizona Diamondbacks,Texas Rangers,Kumar Rocker,7,Chase Field,213.0,6.5,Solid,4.7,3.4,9.2,3.4,10.0,4.8,4.0,103.64,5.4059277,240.0,3.4,3.0,7.0,8.9,Ballpark + Pitcher vulnerability,True,0.5551388888888888,0.5551388888888888
2026-09-12,2026-09-12T05:56:49.149939+00:00,2026-09-10,projected_or_reconstructed,forecast_or_neutral,806146,823496,804267.0,107,George Lombard Jr.,New York Yankees,New York Mets,Zac Thornton,6,Yankee Stadium,117.0,6.5,Solid,2.8,9.7,8.6,9.7,6.3,6.7,5.0,80.24000000000001,10.1283473,162.0,6.8,3.3,3.9,3.2,Pitch-type matchup + Pitcher vulnerability,True,0.5544444444444444,0.5544444444444444
2026-09-12,2026-09-12T05:56:49.149939+00:00,2026-09-10,projected_or_reconstructed,forecast_or_neutral,686948,824870,,108,Drake Baldwin,Atlanta Braves,Philadelphia Phillies,TBD,1,Truist Park,100.0,6.4,Solid,5.6,5.5,5.5,5.5,5.5,6.5,10.0,78.98,3.4175405,157.0,6.8,5.6,7.1,6.8,Lineup context + Recent power,True,0.5518055555555557,0.5518055555555557
2026-09-12,2026-09-12T05:56:49.149939+00:00,2026-09-10,projected_or_reconstructed,forecast_or_neutral,672695,825035,677958.0,109,Geraldo Perdomo,Arizona Diamondbacks,Texas Rangers,Kumar Rocker,4,Chase Field,213.0,6.4,Solid,4.8,3.6,9.2,3.6,10.0,4.8,7.0,103.64,5.4059277,240.0,3.4,1.3,6.2,5.0,Ballpark + Pitcher vulnerability,True,0.5518055555555554,0.5518055555555554
2026-09-12,2026-09-12T05:56:49.149939+00:00,2026-09-10,projected_or_reconstructed,forecast_or_neutral,641680,824955,693433.0,110,Jonah Heim,Athletics,Seattle Mariners,Bryan Woo,9,Sutter Health Park,100.0,6.4,Solid,5.8,5.5,7.9,5.5,5.5,6.8,2.0,84.02,15.3478637,233.0,3.4,3.1,5.4,6.9,Pitcher vulnerability + Weather,True,0.5511111111111111,0.5511111111111111
2026-09-12,2026-09-12T05:56:49.149939+00:00,2026-09-10,projected_or_reconstructed,forecast_or_neutral,677800,824712,677976.0,111,Wilyer Abreu,Boston Red Sox,Kansas City Royals,Randy Dobnak,4,Fenway Park,92.0,6.3,Solid,5.8,8.7,4.7,8.7,5.1,6.7,7.0,73.75999999999999,9.6312505,77.0,6.8,5.2,4.6,3.9,Pitch-type matchup + Lineup context,True,0.5476388888888888,0.5476388888888888
2026-09-12,2026-09-12T05:56:49.149939+00:00,2026-09-10,projected_or_reconstructed,forecast_or_neutral,808982,823170,650633.0,112,Jung Hoo Lee,San Francisco Giants,San Diego Padres,Michael King,7,Oracle Park,139.0,6.3,Solid,6.3,4.1,7.3,4.1,7.3,6.2,4.0,67.64,18.9518155,287.0,3.4,2.3,6.0,7.4,Pitcher vulnerability + Ballpark,True,0.5468055555555555,0.5468055555555555
2026-09-12,2026-09-12T05:56:49.149939+00:00,2026-09-10,projected_or_reconstructed,forecast_or_neutral,703601,824224,685299.0,113,Max Clark,Detroit Tigers,Colorado Rockies,Tanner Gordon,6,Comerica Park,100.0,6.3,Solid,6.0,1.4,9.5,1.4,5.5,6.7,5.0,80.6,8.7613311,220.0,3.4,1.3,8.6,4.5,Pitcher vulnerability + Weather,True,0.5458333333333334,0.5458333333333334
2026-09-12,2026-09-12T05:56:49.149939+00:00,2026-09-10,projected_or_reconstructed,forecast_or_neutral,694376,823170,650633.0,114,Shay Whitcomb,San Francisco Giants,San Diego Padres,Michael King,6,Oracle Park,139.0,6.2,Solid,4.4,6.7,7.3,6.7,7.3,6.2,5.0,67.64,18.9518155,287.0,3.4,9.5,6.4,2.8,Pitcher vulnerability + Ballpark,True,0.5448611111111111,0.5448611111111111
2026-09-12,2026-09-12T05:56:49.149939+00:00,2026-09-10,projected_or_reconstructed,forecast_or_neutral,683737,824630,694973.0,115,Michael Busch,Chicago Cubs,Pittsburgh Pirates,Paul Skenes,3,Wrigley Field,107.0,6.2,Solid,5.9,7.0,5.0,7.0,5.8,6.0,8.0,86.18,9.1962908,241.0,3.4,6.2,6.3,6.5,Lineup context + Pitch-type matchup,True,0.5444444444444444,0.5444444444444444
2026-09-12,2026-09-12T05:56:49.149939+00:00,2026-09-10,projected_or_reconstructed,forecast_or_neutral,665953,822685,700712.0,116,Andrés Chaparro,Washington Nationals,Los Angeles Angels,Walbert Ureña,2,Nationals Park,105.0,6.2,Solid,6.6,5.8,2.5,5.8,5.7,6.6,9.0,82.75999999999999,6.8972181,119.0,8.2,9.3,9.6,8.8,Lineup context + Recent power,True,0.5429166666666666,0.5429166666666666
2026-09-12,2026-09-12T05:56:49.149939+00:00,2026-09-10,projected_or_reconstructed,forecast_or_neutral,683953,823657,687570.0,117,Travis Bazzana,Cleveland Guardians,Minnesota Twins,Connor Prielipp,5,Target Field,113.0,6.1,Solid,5.4,4.2,7.0,4.2,6.1,6.8,6.0,73.94,12.9245168,307.0,9.4,5.8,5.9,3.6,Recent power + Pitcher vulnerability,True,0.54125,0.54125
2026-09-12,2026-09-12T05:56:49.149939+00:00,2026-09-10,projected_or_reconstructed,forecast_or_neutral,682657,823657,687570.0,118,Angel Martínez,Cleveland Guardians,Minnesota Twins,Connor Prielipp,7,Target Field,113.0,6.1,Solid,5.0,8.2,7.0,8.2,6.1,6.8,4.0,73.94,12.9245168,307.0,3.4,1.9,5.6,3.5,Pitch-type matchup + Pitcher vulnerability,True,0.5405555555555556,0.5405555555555556
2026-09-12,2026-09-12T05:56:49.149939+00:00,2026-09-10,projected_or_reconstructed,forecast_or_neutral,669242,823819,663969.0,119,Tommy Edman,Los Angeles Dodgers,Miami Marlins,Tyler Phillips,1,loanDepot park,135.0,6.1,Solid,3.3,4.9,8.9,4.9,7.1,6.6,10.0,84.56,8.077823,93.0,6.8,2.0,4.8,5.8,Lineup context + Pitcher vulnerability,True,0.5402777777777777,0.5402777777777777
2026-09-12,2026-09-12T05:56:49.149939+00:00,2026-09-10,projected_or_reconstructed,forecast_or_neutral,608324,824630,694973.0,120,Alex Bregman,Chicago Cubs,Pittsburgh Pirates,Paul Skenes,4,Wrigley Field,107.0,6.0,Solid,6.1,7.1,5.0,7.1,5.8,6.0,7.0,86.18,9.1962908,241.0,3.4,8.7,4.2,4.4,Pitch-type matchup + Lineup context,True,0.5401388888888888,0.5401388888888888
2026-09-12,2026-09-12T05:56:49.149939+00:00,2026-09-10,projected_or_reconstructed,forecast_or_neutral,668904,823657,682982.0,121,Royce Lewis,Minnesota Twins,Cleveland Guardians,Daniel Espino,6,Target Field,113.0,6.0,Solid,6.5,5.0,5.4,5.0,6.1,6.8,5.0,73.94,12.9245168,307.0,3.4,8.3,6.5,6.0,Weather + Hitter skill,True,0.5391666666666667,0.5391666666666667
2026-09-12,2026-09-12T05:56:49.149939+00:00,2026-09-10,projected_or_reconstructed,forecast_or_neutral,624641,824870,641816.0,122,Edmundo Sosa,Philadelphia Phillies,Atlanta Braves,Tyler Mahle,6,Truist Park,100.0,6.0,Solid,4.7,10.0,4.1,10.0,5.5,6.5,5.0,78.98,3.4175405,157.0,3.4,7.9,8.3,8.7,Pitch-type matchup + Weather,True,0.5384722222222224,0.5384722222222224
